Source,Target,counts,total_transaction_amount,Risk Index,Weight
CUST56054611,CUST28295610,1,30,0.3,9
CUST56054889,CUST47469087,1,321,0.3,96.3
CUST56078132,CUST17871991,1,20,0.3,6
CUST56131347,CUST29136132,1,3991.5,0.3,1197.45
CUST56131347,CUST31909240,1,3672,0.3,1101.6
CUST56131347,CUST49807112,1,1254,0.3,376.2
CUST56131347,CUST84218357,1,2416.5,0.3,724.95
CUST56131347,EXTERNAL561193,1,36,0.3,10.8
CUST56131631,CUST24539383,1,7628.5,0.3,2288.55
CUST56139026,CUST39070172,1,51.5,0.3,15.45
CUST56538301,CUST26958534,1,1070,0.3,321
CUST56544886,EXTERNAL366135,1,1760,0.3,528
CUST56544886,EXTERNAL634920,1,1214.5,0.3,364.35
CUST56582279,CUST71686100,1,1988,0.3,596.4
CUST56609239,CUST18080503,1,189,0.6,113.4
CUST56623631,CUST48233698,1,156,0.3,46.8
CUST56676120,CUST29156003,1,1317,0.3,395.1
CUST56676120,CUST31203996,1,3035,0.3,910.5
CUST56676120,CUST94687811,1,4049.5,0.3,1214.85
CUST56703104,CUST71376812,1,3410,0.3,1023
CUST56703104,EXTERNAL566696,1,4429,0.3,1328.7
CUST56725989,CUST51794708,1,256,0.3,76.8
CUST56725989,EXTERNAL158736,1,2475,0.3,742.5
CUST56773386,CUST90346975,1,251,0.3,75.3
CUST56776537,CUST27059687,1,14505,0.6,8703
CUST56776537,CUST64131039,1,1068.5,0.6,641.1
CUST56776537,EXTERNAL260461,1,2180,0.6,1308
CUST56776537,EXTERNAL330610,1,161.5,0.6,96.9
CUST56776537,EXTERNAL519448,1,10660,0.6,6396
CUST56776537,EXTERNAL582565,1,6808,0.6,4084.8
CUST56807448,EXTERNAL490710,1,53.5,0.6,32.1
CUST56895654,CUST71109760,1,45,0.3,13.5
CUST56917581,CUST48478896,1,73,0.6,43.8
CUST56927719,CUST84955420,1,466,0.6,279.6
CUST56963108,CUST56773716,1,45,0.3,13.5
CUST56970594,CUST99931838,1,1360,0.3,408
CUST57103974,CUST81232964,1,100.5,0.6,60.3
CUST57138496,CUST37497310,1,23.5,0.6,14.1
CUST57199256,EXTERNAL406603,2,3668.5,0.3,1100.55
CUST57199256,EXTERNAL469650,1,2206.5,0.3,661.95
CUST57212625,EXTERNAL641390,1,496,0.3,148.8
CUST57253165,CUST17871991,1,44,0.3,13.2
CUST57297984,CUST38922213,1,262,0.3,78.6
CUST57329567,CUST30749905,1,193,0.3,57.9
CUST57390831,CUST28899102,1,16.5,0.3,4.95
CUST57390831,EXTERNAL673813,1,1347,0.3,404.1
CUST57419462,CUST25697455,1,60.5,0.6,36.3
CUST57423939,EXTERNAL364167,1,4463,0.6,2677.8
CUST57424309,EXTERNAL339621,1,44145,0.3,13243.5
CUST57439795,CUST62850658,1,1,0.3,0.3
CUST57495164,EXTERNAL419172,1,30,0.3,9
CUST57502402,CUST29725513,1,1163,0.6,697.8
CUST57566467,CUST20442883,1,605.5,0.3,181.65
CUST57574021,CUST54570501,1,1661,0.3,498.3
CUST57591736,CUST76981370,1,158,0.3,47.4
CUST57776704,CUST20442883,1,89.5,0.3,26.85
CUST57776704,CUST67775829,1,72,0.3,21.6
CUST57806030,CUST12364672,1,4940,0.3,1482
CUST57806030,CUST71686100,1,3000.5,0.3,900.15
CUST57863683,EXTERNAL491334,1,12,0.6,7.2
CUST57875899,EXTERNAL566696,1,140,0.3,42
CUST57913348,CUST20442883,1,1693,0.3,507.9
CUST58032909,CUST54490370,1,1285.5,0.3,385.65
CUST58119686,CUST57853649,1,455.5,0.3,136.65
CUST58178784,CUST48935248,1,226.5,0.3,67.95
CUST58178784,CUST69205008,1,1445,0.3,433.5
CUST58193150,CUST17871991,1,711,0.3,213.3
CUST58277635,CUST29023114,1,478,0.6,286.8
CUST58277635,CUST62785585,1,2680,0.6,1608
CUST58343335,CUST69473096,1,1310,0.3,393
CUST58347907,CUST30794018,1,1070,0.6,642
CUST58361628,CUST44348689,1,412,0.3,123.6
CUST58384842,EXTERNAL483111,1,2870,0.3,861
CUST58398920,CUST21436537,1,4508,0.3,1352.4
CUST58398920,CUST59735474,1,8649,0.3,2594.7
CUST58398920,EXTERNAL396594,1,22116.5,0.3,6634.95
CUST58398920,EXTERNAL994547,1,7618,0.3,2285.4
CUST58535989,CUST68297791,1,248,0.3,74.4
CUST58576855,EXTERNAL659042,1,6282,0.3,1884.6
CUST58589532,CUST63606829,1,53,0.6,31.8
CUST58607423,CUST85302937,1,32.5,0.3,9.75
CUST58627608,EXTERNAL107261,1,685,0.6,411
CUST58627608,EXTERNAL203427,1,7800,0.6,4680
CUST58652016,CUST49698802,1,61.5,0.6,36.9
CUST58697200,CUST94918950,1,1252,0.6,751.2
CUST58869098,CUST19913725,1,400,0.3,120
CUST58869098,CUST70005076,1,5355,0.3,1606.5
CUST58869098,CUST83369288,1,7585.5,0.3,2275.65
CUST58869098,EXTERNAL210297,1,16345,0.3,4903.5
CUST58869098,EXTERNAL479407,1,7850,0.3,2355
CUST58869098,EXTERNAL892143,1,13208.5,0.3,3962.55
CUST58869922,CUST31937466,1,316,0.3,94.8
CUST59025493,CUST50538854,1,110,0.6,66
CUST59049625,CUST75162978,1,102,0.3,30.6
CUST59187176,CUST35475939,1,6598,0.3,1979.4
CUST59187176,EXTERNAL390924,1,1770.5,0.3,531.15
CUST59197144,CUST71088646,1,204,0.6,122.4
CUST59203175,CUST19764961,1,245.5,0.3,73.65
CUST59249881,CUST35850267,1,289,0.3,86.7
CUST59249881,EXTERNAL546302,1,14066.5,0.3,4219.95
CUST59261028,CUST39648535,1,184,0.3,55.2
CUST59287161,CUST75213349,1,320,0.3,96
CUST59287161,EXTERNAL332287,1,9969,0.3,2990.7
CUST59293109,CUST30914972,1,6758,0.3,2027.4
CUST59293109,CUST59662662,1,12885,0.3,3865.5
CUST59293635,CUST33130087,1,3269,0.6,1961.4
CUST59294374,EXTERNAL717505,1,167.5,0.3,50.25
CUST59298666,CUST49389828,1,1018,0.6,610.8
CUST59414481,CUST74327086,1,26,0.3,7.8
CUST59417911,EXTERNAL806954,1,2188,0.3,656.4
CUST59525434,CUST35850267,1,866,0.3,259.8
CUST59788196,CUST11025700,1,194,0.3,58.2
CUST59790318,CUST39216311,1,194,0.3,58.2
CUST59795263,CUST77258732,1,298.5,0.3,89.55
CUST60020154,CUST89938830,1,426,0.6,255.6
CUST60040195,EXTERNAL330610,1,34,0.6,20.4
CUST60065304,CUST11652307,1,440.5,0.6,264.3
CUST60068299,CUST38922213,1,3115.5,0.3,934.65
CUST60108968,CUST65606799,1,4290,0.3,1287
CUST60108968,EXTERNAL309492,1,8039.5,0.3,2411.85
CUST60108968,EXTERNAL780867,1,1188,0.3,356.4
CUST60108968,EXTERNAL855355,1,7423.5,0.3,2227.05
CUST60141047,CUST78293033,1,1630,0.3,489
CUST60215118,EXTERNAL457700,1,136.5,0.3,40.95
CUST60291321,CUST37497310,1,186.5,0.6,111.9
CUST60300024,CUST34756871,1,5069,0.3,1520.7
CUST60307402,CUST47469087,1,1348,0.3,404.4
CUST60307402,CUST68808487,1,1337,0.3,401.1
CUST60307402,CUST70197988,1,1024.5,0.3,307.35
CUST60356596,CUST49824186,1,1460,0.3,438
CUST60356596,CUST62850658,1,1235.5,0.3,370.65
CUST60356596,EXTERNAL128999,1,1251,0.3,375.3
CUST60362400,CUST31366173,1,367.5,0.6,220.5
CUST60397178,CUST38966266,1,462.5,0.3,138.75
CUST60397178,CUST64222586,1,402,0.3,120.6
CUST60420532,CUST29023114,1,746,0.6,447.6
CUST60452458,CUST17492750,1,122,0.3,36.6
CUST60507125,CUST30794018,1,6554,0.6,3932.4
CUST60524849,CUST51470945,1,19,0.3,5.7
CUST60563442,CUST45715683,1,152.5,0.3,45.75
CUST60645472,CUST17796980,1,726,0.3,217.8
CUST60645472,EXTERNAL202279,1,15014,0.3,4504.2
CUST60808804,CUST39216311,1,2731,0.3,819.3
CUST60829394,CUST89137381,1,2600,0.3,780
CUST60843765,CUST38742117,1,8832,0.3,2649.6
CUST60843765,CUST39813987,2,4675,0.3,1402.5
CUST60849909,EXTERNAL366135,1,583.5,0.3,175.05
CUST60849909,EXTERNAL714073,1,22494,0.3,6748.2
CUST60916516,CUST21436537,1,1754,0.3,526.2
CUST60945294,CUST74342992,1,2642,0.3,792.6
CUST60945294,EXTERNAL483111,1,3221,0.3,966.3
CUST60945294,EXTERNAL820808,1,4668,0.3,1400.4
CUST60945294,EXTERNAL854495,1,6755,0.3,2026.5
CUST60971728,CUST36183285,1,368.5,0.3,110.55
CUST61062194,CUST80775167,1,6,0.3,1.8
CUST61062194,EXTERNAL364167,1,4,0.6,2.4
CUST61149011,CUST13316799,1,2963,0.3,888.9
CUST61263741,EXTERNAL201857,1,87.5,0.3,26.25
CUST61290164,CUST86422958,1,250,0.6,150
CUST61295562,CUST60452458,1,662,0.3,198.6
CUST61307362,CUST49698802,1,41.5,0.6,24.9
CUST61318963,CUST67882150,1,6770,0.3,2031
CUST61318963,EXTERNAL138921,1,7743,0.3,2322.9
CUST61346417,CUST77650473,1,248.5,0.6,149.1
CUST61396432,CUST43421234,1,3361,0.3,1008.3
CUST61447396,CUST79801194,1,1180,0.3,354
CUST61476178,CUST34756871,1,3164.5,0.3,949.35
CUST61550231,CUST47437733,1,601,0.3,180.3
CUST61622671,CUST19459381,1,982.5,0.6,589.5
CUST61622671,CUST30794018,1,1120,0.6,672
CUST61651362,CUST12586309,1,222.5,0.3,66.75
CUST61654760,CUST11240383,1,187,0.3,56.1
CUST61674877,CUST90227869,1,70.5,0.3,21.15
CUST61711170,CUST69473096,1,76,0.3,22.8
CUST61849551,CUST71686100,1,642,0.3,192.6
CUST62031176,CUST35072124,1,1656,0.3,496.8
CUST62031176,CUST47437733,1,793.5,0.3,238.05
CUST62031176,EXTERNAL250753,1,1370,0.3,411
CUST62031176,EXTERNAL639347,1,1868.5,0.3,560.55
CUST62169356,CUST17098365,1,1739,0.3,521.7
CUST62220978,CUST17558574,1,1027.5,0.3,308.25
CUST62220978,CUST63131935,1,1101,0.3,330.3
CUST62220978,CUST78554577,1,1049,0.3,314.7
CUST62220978,EXTERNAL172995,1,45591,0.3,13677.3
CUST62231542,EXTERNAL428419,1,301,0.6,180.6
CUST62231628,CUST48808682,1,37.5,0.3,11.25
CUST62231628,EXTERNAL963477,1,12670.5,0.3,3801.15
CUST62244628,CUST57964113,1,1002,0.3,300.6
CUST62312678,CUST29599066,1,50,0.3,15
CUST62370572,CUST94696465,1,4982,0.6,2989.2
CUST62403680,CUST30111620,1,1634,0.6,980.4
CUST62403680,CUST49442340,1,892,0.6,535.2
CUST62403680,CUST78028014,1,1420,0.6,852
CUST62438243,CUST97404838,1,2108,0.6,1264.8
CUST62442374,EXTERNAL733654,1,584,0.3,175.2
CUST62485266,EXTERNAL460425,1,117.5,0.6,70.5
CUST62525884,CUST39216311,1,457,0.3,137.1
CUST62628318,CUST77920458,1,332,0.3,99.6
CUST62630677,EXTERNAL800073,1,5,0.3,1.5
CUST62735433,CUST94918950,1,999,0.6,599.4
CUST62756897,CUST87727321,1,1863,0.3,558.9
CUST62762681,CUST13567965,1,3620,0.3,1086
CUST62776002,CUST77128328,1,1147.5,0.6,688.5
CUST62776002,EXTERNAL970947,1,862,0.6,517.2
CUST62781334,CUST28564744,1,448,0.3,134.4
CUST62825336,CUST82211624,1,14,0.3,4.2
CUST62829842,CUST28295610,1,378.5,0.3,113.55
CUST62829842,EXTERNAL117176,1,2382,0.3,714.6
CUST62829842,EXTERNAL308450,1,3330,0.3,999
CUST62829842,EXTERNAL726894,1,1374,0.3,412.2
CUST62878936,CUST21530272,1,597.5,0.3,179.25
CUST62878936,CUST27563814,1,50,0.3,15
CUST62878936,CUST30914972,1,3256.5,0.3,976.95
CUST62878936,CUST45577461,1,3100,0.3,930
CUST62878936,CUST51470945,1,133,0.3,39.9
CUST62878936,CUST73937732,1,1413,0.3,423.9
CUST62878936,EXTERNAL552167,1,202,0.3,60.6
CUST62878936,EXTERNAL801218,1,2212.5,0.3,663.75
CUST62880290,EXTERNAL359693,1,800,0.3,240
CUST62930495,CUST93823788,1,1016,0.3,304.8
CUST62971058,CUST69473096,1,1000,0.3,300
CUST62981181,CUST48804147,1,22020,0.3,6606
CUST62985716,CUST18385502,1,1139,0.3,341.7
CUST62985716,CUST70514855,1,2226,0.3,667.8
CUST62985716,CUST79914645,1,1100,0.3,330
CUST62985716,EXTERNAL378740,1,1561.5,0.3,468.45
CUST62985716,EXTERNAL548749,1,1260,0.3,378
CUST62985716,EXTERNAL875101,1,2000,0.3,600
CUST63137173,CUST90585792,1,1205,0.3,361.5
CUST63239290,CUST72239801,1,385,0.3,115.5
CUST63245630,CUST12825907,1,390,0.3,117
CUST63289826,EXTERNAL251130,1,780.5,0.3,234.15
CUST63296270,CUST38098328,1,400,0.6,240
CUST63305522,CUST64222586,1,115,0.3,34.5
CUST63350224,EXTERNAL282363,1,140,0.6,84
CUST63399642,CUST26141961,1,15,0.3,4.5
CUST63448904,CUST70005385,1,20,0.3,6
CUST63455165,CUST77258732,2,2939,0.3,881.7
CUST63491991,CUST20406227,1,180,0.6,108
CUST63505111,CUST35358831,1,1264,0.3,379.2
CUST63505111,CUST49625479,1,1562,0.3,468.6
CUST63505111,CUST55949647,1,72,0.3,21.6
CUST63505111,CUST74710771,1,200,0.3,60
CUST63505111,CUST92872028,1,945,0.3,283.5
CUST63505111,EXTERNAL646318,1,1039,0.3,311.7
CUST63505111,EXTERNAL954537,1,4,0.3,1.2
CUST63526389,CUST77604888,1,230.5,0.6,138.3
CUST63562596,CUST78382574,1,599,0.6,359.4
CUST63562596,EXTERNAL106457,1,1060,0.6,636
CUST63578198,CUST30118522,1,3,0.6,1.8
CUST63638224,EXTERNAL985690,1,3693,0.3,1107.9
CUST63683643,CUST39813987,1,1738,0.3,521.4
CUST63683643,CUST97974328,1,26264,0.3,7879.2
CUST63683643,EXTERNAL163291,1,2654,0.3,796.2
CUST63683643,EXTERNAL666837,1,2009.5,0.3,602.85
CUST63706539,CUST66959416,1,110,0.3,33
CUST63835634,CUST78554577,1,225,0.3,67.5
CUST63872445,CUST25290610,1,7448.5,0.6,4469.1
CUST63929658,EXTERNAL279728,1,1941,0.6,1164.6
CUST63930329,CUST22648922,1,1662,0.6,997.2
CUST63930329,EXTERNAL492710,1,230,0.6,138
CUST63978138,CUST56233220,1,4298.5,0.3,1289.55
CUST63978138,CUST87004445,1,1055,0.3,316.5
CUST63982571,EXTERNAL897509,1,201,0.3,60.3
CUST64032162,CUST28984415,1,31,0.3,9.3
CUST64081602,CUST35839985,1,2046,0.6,1227.6
CUST64081602,CUST89124000,1,50,0.6,30
CUST64088568,CUST32419908,1,1042,0.6,625.2
CUST64111087,CUST54570501,1,8330,0.3,2499
CUST64139777,CUST87635633,1,679,0.3,203.7
CUST64200601,CUST68105048,1,329,0.3,98.7
CUST64213686,CUST56743935,1,71,0.3,21.3
CUST64219297,EXTERNAL743527,1,67.5,0.3,20.25
CUST64241117,EXTERNAL897509,1,74,0.3,22.2
CUST64262982,CUST54490370,1,1502,0.3,450.6
CUST64312034,CUST34502455,1,76,0.3,22.8
CUST64342485,CUST32283109,1,80,0.3,24
CUST64364313,CUST45085371,1,1370,0.3,411
CUST64364313,CUST56883807,1,1050,0.3,315
CUST64385047,CUST44777016,1,170,0.3,51
CUST64404118,EXTERNAL938577,1,431.5,0.6,258.9
CUST64448493,CUST82014593,1,814,0.6,488.4
CUST64491020,CUST76493457,1,162,0.3,48.6
CUST64512116,CUST26958534,1,310,0.3,93
CUST64585124,CUST87004445,1,30,0.3,9
CUST64623259,EXTERNAL106457,1,166,0.6,99.6
CUST64624094,CUST89273283,1,131.5,0.3,39.45
CUST64700778,CUST88436666,1,1652,0.3,495.6
CUST64719854,CUST51794708,1,182,0.3,54.6
CUST64733032,CUST33118710,1,13,0.3,3.9
CUST64762496,CUST69837875,1,1197,0.3,359.1
CUST64799887,CUST29679797,1,129.5,0.6,77.7
CUST64870415,CUST88355131,1,731,0.3,219.3
CUST64876356,CUST34251561,1,11304,0.6,6782.4
CUST64876356,EXTERNAL279728,1,13008,0.6,7804.8
CUST64876356,EXTERNAL461003,1,56.5,0.6,33.9
CUST64876356,EXTERNAL938577,1,39236,0.6,23541.6
CUST64881112,EXTERNAL938577,1,340,0.6,204
CUST64971417,CUST30794018,1,5095,0.6,3057
CUST64990711,EXTERNAL117176,1,1982,0.3,594.6
CUST65065752,CUST60458062,1,58,0.6,34.8
CUST65130084,CUST86587232,1,1248,0.3,374.4
CUST65138855,CUST54490370,1,116,0.3,34.8
CUST65259230,CUST48227096,1,352,0.3,105.6
CUST65338870,EXTERNAL800073,1,1280,0.3,384
CUST65353748,CUST95472175,1,667,0.6,400.2
CUST65416205,CUST56883807,1,381,0.3,114.3
CUST65438206,CUST31937466,1,640,0.3,192
CUST65438206,EXTERNAL845112,1,35030,0.3,10509
CUST65482747,EXTERNAL660609,1,35591,0.3,10677.3
CUST65487275,CUST25290610,1,5723.5,0.6,3434.1
CUST65490444,CUST34757875,1,7089,0.6,4253.4
CUST65490444,CUST79785436,1,4436,0.6,2661.6
CUST65500570,CUST71937428,1,4141,0.6,2484.6
CUST65500570,CUST73795549,1,1358,0.6,814.8
CUST65500570,CUST77604888,1,1050.5,0.6,630.3
CUST65549165,CUST28453984,1,193,0.3,57.9
CUST65627533,CUST67820573,1,1115,0.6,669
CUST65627533,CUST75233380,1,1542,0.6,925.2
CUST65627533,EXTERNAL289683,1,9067,0.6,5440.2
CUST65697157,CUST14421422,1,1838,0.3,551.4
CUST65697157,CUST20442883,1,2210,0.3,663
CUST65697157,CUST67775829,1,2489.5,0.3,746.85
CUST65756237,CUST69081517,1,1608.5,0.3,482.55
CUST65794248,CUST79801194,1,55,0.3,16.5
CUST65847464,CUST51555596,1,124,0.3,37.2
CUST65847464,EXTERNAL211575,1,2943.5,0.3,883.05
CUST65863269,CUST90921813,1,2216.5,0.3,664.95
CUST65910095,CUST13316799,1,795,0.3,238.5
CUST65910095,CUST95392160,1,1662,0.3,498.6
CUST65942128,CUST67094114,1,120,0.3,36
CUST65951882,CUST34949891,1,15024.5,0.6,9014.7
CUST65951882,CUST71088646,1,125.5,0.6,75.3
CUST65966861,CUST87779877,1,42,0.3,12.6
CUST65969475,CUST75233380,1,427,0.6,256.2
CUST66055359,CUST83877426,1,2087.5,0.6,1252.5
CUST66082220,CUST68149146,1,2141,0.3,642.3
CUST66188409,CUST37497310,1,9530,0.6,5718
CUST66205854,CUST89273283,1,109.5,0.3,32.85
CUST66222351,CUST44029654,1,6715,0.3,2014.5
CUST66222351,CUST50328564,1,1050,0.3,315
CUST66222351,EXTERNAL303366,1,5393.5,0.3,1618.05
CUST66342126,CUST42982786,1,1485,0.6,891
CUST66342126,CUST62080611,1,9414.5,0.6,5648.7
CUST66342126,CUST65478153,1,3820,0.6,2292
CUST66342126,EXTERNAL368915,1,970,0.6,582
CUST66356997,CUST31299272,1,938,0.6,562.8
CUST66356997,CUST54719910,1,1220,0.6,732
CUST66468981,EXTERNAL897509,1,1161,0.3,348.3
CUST66479584,EXTERNAL701668,1,26.5,0.3,7.95
CUST66502857,CUST41966919,1,907,0.3,272.1
CUST66569711,CUST77258732,1,887,0.3,266.1
CUST66582378,CUST49389828,1,385.5,0.6,231.3
CUST66655909,EXTERNAL938577,1,199,0.6,119.4
CUST66769630,CUST45577461,1,3266,0.3,979.8
CUST66769630,CUST90530430,1,2750,0.3,825
CUST66884281,EXTERNAL483111,1,189.5,0.3,56.85
CUST66939693,CUST36687448,1,34,0.6,20.4
CUST66954808,CUST81232964,1,120,0.6,72
CUST66991288,CUST95472175,1,240,0.6,144
CUST67032027,CUST25290610,1,1253,0.6,751.8
CUST67032027,EXTERNAL531933,1,1320,0.6,792
CUST67032027,EXTERNAL948609,1,1862,0.6,1117.2
CUST67174850,CUST31290969,1,497,0.3,149.1
CUST67189970,CUST87004445,1,1580,0.3,474
CUST67205335,CUST22615097,1,70,0.3,21
CUST67276449,CUST29607910,1,760,0.3,228
CUST67285126,EXTERNAL451936,1,41580.5,0.6,24948.3
CUST67285126,EXTERNAL637432,1,855,0.6,513
CUST67325366,CUST11025700,1,548,0.3,164.4
CUST67325366,CUST19764961,1,654.5,0.3,196.35
CUST67389560,CUST93157710,1,100,0.6,60
CUST67390194,CUST18851796,1,379,0.6,227.4
CUST67402227,CUST13288612,1,2724,0.3,817.2
CUST67440250,CUST21302276,1,85,0.3,25.5
CUST67449055,CUST96702713,1,112,0.3,33.6
CUST67487117,CUST18826840,1,1326,0.3,397.8
CUST67514657,CUST82059495,1,422,0.3,126.6
CUST67567860,CUST18277944,1,2470,0.6,1482
CUST67567860,EXTERNAL364167,1,5203,0.6,3121.8
CUST67593958,CUST38873935,1,6885,0.3,2065.5
CUST67593958,CUST82211624,1,3300,0.3,990
CUST67593958,EXTERNAL683833,1,5436,0.3,1630.8
CUST67679078,CUST41966919,1,700,0.3,210
CUST67725297,CUST62850658,1,1740,0.3,522
CUST67768512,CUST11652307,1,177,0.6,106.2
CUST67797769,CUST23171841,1,2722,0.6,1633.2
CUST67797769,CUST28481835,1,2050,0.6,1230
CUST67797769,CUST43479141,1,1619,0.6,971.4
CUST67797769,CUST47523036,1,1066,0.6,639.6
CUST67836260,CUST11652307,1,59,0.6,35.4
CUST67906626,CUST93823788,1,24,0.3,7.2
CUST67980492,CUST89938830,1,1658,0.6,994.8
CUST67982648,CUST31304165,1,320,0.3,96
CUST68038453,EXTERNAL806954,1,748,0.3,224.4
CUST68084045,EXTERNAL268698,1,112,0.3,33.6
CUST68135795,CUST84769011,1,367.5,0.3,110.25
CUST68158539,CUST15182071,1,134,0.3,40.2
CUST68179710,CUST85769551,1,219,0.6,131.4
CUST68252263,CUST29607910,1,20,0.3,6
CUST68311240,CUST99559288,1,192,0.3,57.6
CUST68317732,CUST77604888,1,1024,0.6,614.4
CUST68317732,CUST79777492,1,2224,0.6,1334.4
CUST68317732,EXTERNAL930138,1,1722,0.6,1033.2
CUST68321842,CUST20643973,1,1119.5,0.3,335.85
CUST68321842,EXTERNAL626767,1,168.5,0.3,50.55
CUST68423906,CUST41274277,1,1605,0.3,481.5
CUST68455677,CUST19045186,1,939.5,0.3,281.85
CUST68457907,EXTERNAL163718,1,643,0.6,385.8
CUST68470169,CUST60458062,1,316,0.6,189.6
CUST68493589,CUST84709973,1,639.5,0.6,383.7
CUST68500150,CUST97117409,1,100,0.3,30
CUST68555173,EXTERNAL808154,1,110,0.3,33
CUST68585930,CUST18826840,1,1629,0.3,488.7
CUST68604698,CUST29599066,1,1226,0.3,367.8
CUST68645717,CUST71088646,1,130,0.6,78
CUST68658227,CUST28813703,1,100,0.3,30
CUST68663514,CUST72055524,1,93.5,0.3,28.05
CUST68685967,CUST18237193,1,1562,0.6,937.2
CUST68685967,CUST92105501,1,324,0.6,194.4
CUST68737723,CUST26829866,1,1893.5,0.6,1136.1
CUST68737723,CUST29385285,1,12420,0.6,7452
CUST68737723,CUST88642961,1,3428,0.6,2056.8
CUST68737723,EXTERNAL320577,1,3796,0.6,2277.6
CUST68737723,EXTERNAL632220,1,10414,0.6,6248.4
CUST68831185,CUST72986894,1,110,0.6,66
CUST68851747,EXTERNAL646579,1,2270,0.3,681
CUST68863019,CUST89582940,1,38,0.6,22.8
CUST68908113,CUST21370266,1,21969.5,0.3,6590.85
CUST68908113,CUST67391185,1,20074,0.3,6022.2
CUST68908113,CUST73628539,1,4846,0.3,1453.8
CUST68908113,CUST80429850,1,1158,0.3,347.4
CUST68915145,EXTERNAL801218,1,8,0.3,2.4
CUST68944108,EXTERNAL303366,1,175.5,0.3,52.65
CUST68945726,CUST16387074,1,55,0.3,16.5
CUST69067020,CUST51794708,1,134.5,0.3,40.35
CUST69069935,CUST64222586,1,876,0.3,262.8
CUST69102376,CUST80775167,1,76,0.3,22.8
CUST69102376,EXTERNAL821036,1,10810,0.3,3243
CUST69228684,CUST19459381,1,174,0.6,104.4
CUST69285872,CUST73800248,1,211,0.3,63.3
CUST69325569,CUST70573682,1,6568,0.6,3940.8
CUST69325569,CUST93157710,1,945,0.6,567
CUST69325569,CUST93284065,1,33076,0.6,19845.6
CUST69325569,EXTERNAL546554,1,6508.5,0.6,3905.1
CUST69355328,CUST12910352,1,517,0.3,155.1
CUST69534474,CUST98262263,1,528,0.3,158.4
CUST69538539,CUST82211624,1,759,0.3,227.7
CUST69552167,EXTERNAL323214,1,274,0.3,82.2
CUST69571150,EXTERNAL590333,1,4336,0.3,1300.8
CUST69607830,CUST90480699,1,190,0.3,57
CUST69626061,EXTERNAL846771,1,188,0.3,56.4
CUST69626061,EXTERNAL847757,1,13063,0.3,3918.9
CUST69667305,CUST98273474,1,1529,0.3,458.7
CUST69667305,EXTERNAL801218,1,1770,0.3,531
CUST69695896,EXTERNAL462083,1,628,0.3,188.4
CUST69698590,CUST98184225,1,240,0.3,72
CUST69726001,CUST99654164,1,810,0.3,243
CUST69789789,CUST13944316,1,1393,0.6,835.8
CUST69825409,CUST57312630,1,25,0.3,7.5
CUST69895799,CUST70977942,3,5119,1,5119
CUST69926485,CUST69797278,1,1405,0.3,421.5
CUST69936684,CUST92872028,1,51,0.3,15.3
CUST69971028,CUST55614695,1,103,0.3,30.9
CUST70009680,CUST56743898,1,530,0.3,159
CUST70058330,EXTERNAL659042,1,5377,0.3,1613.1
CUST70062404,CUST67882150,1,9582,0.3,2874.6
CUST70072353,CUST19045186,1,9,0.3,2.7
CUST70114786,CUST93823788,1,87,0.3,26.1
CUST70152499,CUST34297984,1,13427.5,0.3,4028.25
CUST70152499,CUST57153721,1,1842,0.3,552.6
CUST70152499,EXTERNAL846771,1,1267,0.3,380.1
CUST70156115,CUST87004445,1,288.5,0.3,86.55
CUST70204633,EXTERNAL200353,1,21.5,0.6,12.9
CUST70275199,CUST33059790,1,4037.5,1,4037.5
CUST70275199,CUST36183285,1,1290,0.3,387
CUST70275199,CUST41966919,1,1141.5,0.3,342.45
CUST70289267,CUST80923417,1,929,0.3,278.7
CUST70404941,CUST99281574,1,368,0.3,110.4
CUST70425419,CUST51555596,1,111.5,0.3,33.45
CUST70463049,CUST72239801,1,2050,0.3,615
CUST70511954,CUST32283109,1,63.5,0.3,19.05
CUST70690318,EXTERNAL656875,1,2852,0.3,855.6
CUST70713035,EXTERNAL364167,1,4052.5,0.6,2431.5
CUST70733825,CUST31937466,1,861,0.3,258.3
CUST70748820,CUST31374725,1,2805,0.6,1683
CUST70757818,CUST63181875,1,2180,0.3,654
CUST70757818,EXTERNAL506938,1,121.5,0.3,36.45
CUST70832486,EXTERNAL710460,1,443.5,0.3,133.05
CUST70888325,CUST80923417,1,1743,0.3,522.9
CUST70891851,EXTERNAL677037,1,554,0.3,166.2
CUST70902556,CUST48227096,1,507.5,0.3,152.25
CUST70931421,CUST13690232,1,15,0.6,9
CUST70977942,CUST18385502,1,559.5,1,559.5
CUST70977942,CUST27634902,1,0,1,0
CUST70977942,CUST31937466,1,1798,1,1798
CUST70977942,CUST82367455,1,490,1,490
CUST70977942,CUST89137381,1,9740,1,9740
CUST70977942,EXTERNAL254415,4,675,1,675
CUST70977942,EXTERNAL588669,2,43735,1,43735
CUST70977942,EXTERNAL623068,1,39449,1,39449
CUST70977942,EXTERNAL960998,1,20.5,1,20.5
CUST70986531,CUST92988912,1,115,0.3,34.5
CUST71002355,EXTERNAL783336,1,302,0.3,90.6
CUST71021041,CUST99442802,1,1080,0.3,324
CUST71031786,CUST33130087,1,691.5,0.6,414.9
CUST71049603,CUST35850267,1,1217,0.3,365.1
CUST71049603,EXTERNAL604876,1,1421,0.3,426.3
