Source,Target,counts,Amount,Risk Index,Weight
CUST14948244,CUST31290969,1,395,0.3,118.5
CUST73457399,CUST44171874,1,395,0.3,118.5
CUST75523166,CUST48804147,1,394,0.3,118.2
EXTERNAL108979,CUST83256896,1,392,0.3,117.6
CUST44348689,CUST53118934,1,391,0.3,117.3
CUST39070172,EXTERNAL287886,1,390,0.3,117
CUST63245630,CUST12825907,1,390,0.3,117
CUST80106109,CUST99163899,1,390,0.3,117
EXTERNAL724116,CUST73937732,1,390,0.3,117
CUST41486893,CUST12586309,1,387,0.3,116.1
CUST38379014,CUST24564765,1,386,0.3,115.8
CUST63239290,CUST72239801,1,385,0.3,115.5
CUST92215365,CUST41274277,1,383.5,0.3,115.05
EXTERNAL646676,CUST41672493,1,383,0.3,114.9
CUST49450700,EXTERNAL117176,1,382,0.3,114.6
EXTERNAL125821,CUST82211624,1,382,0.3,114.6
CUST49880853,CUST11546110,1,381,0.3,114.3
CUST65416205,CUST56883807,1,381,0.3,114.3
CUST28153787,CUST78381392,1,380,0.3,114
CUST34399353,CUST53185470,1,380,0.3,114
EXTERNAL555218,CUST81654004,1,380,0.3,114
CUST12065154,CUST82211624,1,378.5,0.3,113.55
CUST62829842,CUST28295610,1,378.5,0.3,113.55
EXTERNAL534903,CUST39648535,1,375,0.3,112.5
CUST18114619,EXTERNAL303366,1,374,0.3,112.2
EXTERNAL633225,CUST28295610,1,374,0.3,112.2
EXTERNAL676758,CUST32492795,1,373.5,0.3,112.05
EXTERNAL388585,CUST85769551,1,373,0.6,223.8
CUST91491547,CUST26958534,1,372.5,0.3,111.75
EXTERNAL825632,CUST43824866,1,372.5,0.3,111.75
CUST13927477,EXTERNAL515619,1,372,0.3,111.6
CUST87067442,CUST97452978,1,372,0.3,111.6
CUST12121888,CUST77650473,1,371.5,0.6,222.9
CUST38249804,CUST12586309,1,371,0.3,111.3
CUST22498420,EXTERNAL337401,1,370,0.3,111
CUST24923823,CUST67674464,1,370,0.3,111
CUST29641191,CUST12344389,1,370,0.3,111
EXTERNAL348512,CUST33707167,1,370,0.3,111
CUST95822944,CUST77258732,1,369,0.3,110.7
CUST60971728,CUST36183285,1,368.5,0.3,110.55
CUST70404941,CUST99281574,1,368,0.3,110.4
CUST68135795,CUST84769011,1,367.5,0.3,110.25
EXTERNAL492597,CUST28899102,1,366,0.3,109.8
CUST42549276,EXTERNAL637523,1,365,0.3,109.5
EXTERNAL447656,CUST43824866,1,365,0.3,109.5
CUST14462599,CUST99775407,1,364,0.3,109.2
EXTERNAL774153,CUST87727321,1,364,0.3,109.2
CUST22242525,EXTERNAL487415,1,362.5,0.3,108.75
EXTERNAL685473,CUST35875963,1,362,0.3,108.6
CUST54432591,CUST31652369,1,360,0.3,108
CUST76033226,CUST35850267,1,360,0.3,108
EXTERNAL321016,CUST99654164,1,360,0.3,108
EXTERNAL876967,CUST30140369,1,360,0.3,108
CUST97974328,CUST21142837,1,358.5,0.3,107.55
CUST89520280,EXTERNAL783336,1,358,0.3,107.4
CUST75429953,CUST11025700,1,357,0.3,107.1
CUST84322613,CUST48227096,1,357,0.3,107.1
EXTERNAL763580,CUST17997346,1,356.5,0.3,106.95
CUST86587232,EXTERNAL235410,1,355,0.3,106.5
CUST98693116,CUST22575999,1,354,0.3,106.2
EXTERNAL420966,CUST88355131,1,353.5,0.3,106.05
CUST83543268,CUST73707963,1,352.5,0.6,211.5
CUST38183433,CUST17997346,1,352,0.3,105.6
CUST44021019,CUST68555173,1,352,0.3,105.6
CUST65259230,CUST48227096,1,352,0.3,105.6
EXTERNAL820923,CUST73707963,1,352,0.6,211.2
EXTERNAL726051,CUST32007618,1,351,0.3,105.3
CUST38363902,EXTERNAL347878,1,350,0.3,105
CUST48754900,CUST38998449,1,350,0.3,105
EXTERNAL522985,CUST75429953,1,350,0.3,105
EXTERNAL944412,CUST13316799,1,350,0.3,105
CUST92738141,CUST21142837,1,349.5,0.3,104.85
EXTERNAL702446,CUST24539383,1,349.5,0.3,104.85
CUST75659087,CUST29607910,1,348,0.3,104.4
EXTERNAL527902,CUST38711842,1,346,0.3,103.8
CUST19287255,CUST19764961,1,345.5,0.3,103.65
CUST73508245,CUST99931838,1,344.5,0.3,103.35
CUST87779877,EXTERNAL268698,1,344,0.3,103.2
CUST14970272,CUST87779877,1,342,0.3,102.6
CUST73540042,EXTERNAL429002,1,342,0.3,102.6
EXTERNAL971235,CUST38711842,1,342,0.3,102.6
EXTERNAL746235,CUST99654164,1,341,0.3,102.3
EXTERNAL595114,CUST47110564,1,340,0.3,102
EXTERNAL872522,CUST50875210,1,340,0.3,102
EXTERNAL695071,CUST32283109,1,339.5,0.3,101.85
CUST24500873,EXTERNAL666210,1,338,0.3,101.4
EXTERNAL575430,CUST90480699,1,338,0.3,101.4
CUST75213349,CUST83823297,1,336.5,0.3,100.95
CUST13811407,CUST45577461,1,335,0.3,100.5
CUST21450478,CUST99775407,1,335,0.3,100.5
CUST32773954,CUST70977942,1,334.5,1,334.5
EXTERNAL674952,CUST17997346,1,334,0.3,100.2
CUST39470934,EXTERNAL195770,1,333,0.3,99.9
CUST62628318,CUST77920458,1,332,0.3,99.6
CUST97487654,CUST83823297,1,332,0.3,99.6
EXTERNAL349588,CUST34502455,1,332,0.3,99.6
EXTERNAL646676,CUST66327417,1,332,0.3,99.6
CUST10269415,CUST38998449,1,331,0.3,99.3
CUST40168635,EXTERNAL800073,1,330,0.3,99
CUST46864961,CUST44498716,1,330,0.3,99
CUST78144654,CUST18385502,1,330,0.3,99
EXTERNAL362455,CUST17997346,1,330,0.3,99
CUST28295610,CUST38566003,1,329.5,0.3,98.85
CUST99824379,CUST82059495,1,329.5,0.3,98.85
CUST64200601,CUST68105048,1,329,0.3,98.7
CUST99909284,EXTERNAL195770,1,329,0.3,98.7
CUST11385722,CUST19791581,1,328,0.3,98.4
CUST21634154,CUST98262263,1,328,0.3,98.4
EXTERNAL383594,CUST67094114,1,328,0.3,98.4
CUST75672758,CUST81654004,1,327,0.3,98.1
CUST91024272,EXTERNAL268698,1,327,0.3,98.1
CUST40565883,CUST41632480,1,326,0.3,97.8
EXTERNAL352736,CUST68105048,1,326,0.3,97.8
EXTERNAL898085,CUST17871991,1,325,0.3,97.5
EXTERNAL559103,CUST19791581,1,324,0.3,97.2
EXTERNAL950914,CUST71109760,1,324,0.3,97.2
CUST55354189,CUST78803542,1,322,0.3,96.6
EXTERNAL458544,CUST89733037,1,322,0.3,96.6
CUST56054889,CUST47469087,1,321,0.3,96.3
CUST59287161,CUST75213349,1,320,0.3,96
CUST67982648,CUST31304165,1,320,0.3,96
CUST78993896,CUST96855426,1,320,0.3,96
EXTERNAL349196,CUST99775407,1,320,0.3,96
EXTERNAL558186,CUST12344389,1,320,0.3,96
EXTERNAL789499,CUST56743898,1,320,0.3,96
EXTERNAL863243,CUST53185470,1,320,0.3,96
EXTERNAL657248,CUST68105048,1,319,0.3,95.7
EXTERNAL128885,CUST43421234,1,318,0.3,95.4
CUST49341041,CUST25216525,1,317,0.3,95.1
EXTERNAL199038,CUST50338284,1,317,0.3,95.1
CUST26843031,EXTERNAL251130,1,316.5,0.3,94.95
CUST58869922,CUST31937466,1,316,0.3,94.8
CUST19499005,EXTERNAL995241,1,314,0.3,94.2
CUST28855796,CUST48935248,1,314,0.3,94.2
CUST44327759,CUST17997346,1,314,0.3,94.2
EXTERNAL402518,CUST76493457,1,314,0.3,94.2
CUST29792112,CUST91848246,1,313,0.3,93.9
EXTERNAL665910,CUST95598416,1,312.5,0.3,93.75
EXTERNAL739130,CUST11240383,1,312,0.3,93.6
EXTERNAL101573,CUST88436666,1,311,0.3,93.3
EXTERNAL499248,CUST64222586,1,311,0.3,93.3
CUST41020586,CUST83823297,1,310,0.3,93
CUST64512116,CUST26958534,1,310,0.3,93
CUST76701940,CUST93669479,1,310,0.3,93
EXTERNAL595467,CUST77920458,1,310,0.3,93
EXTERNAL929735,CUST62850658,1,309,0.3,92.7
CUST10460247,CUST38998449,1,306,0.3,91.8
CUST44171874,CUST62878936,1,306,0.3,91.8
EXTERNAL175601,CUST74327086,1,306,0.3,91.8
EXTERNAL437035,CUST37136321,1,306,0.3,91.8
CUST25062226,CUST55614695,1,305,0.3,91.5
CUST71210039,CUST12910352,1,305,0.3,91.5
EXTERNAL408970,CUST50875210,1,305,0.3,91.5
CUST51688525,CUST34478095,1,304.5,0.3,91.35
EXTERNAL731245,CUST82059495,1,304,0.3,91.2
CUST99651515,CUST19045186,1,303,0.3,90.9
CUST71002355,EXTERNAL783336,1,302,0.3,90.6
CUST88015896,CUST12825907,1,302,0.3,90.6
EXTERNAL155867,CUST17997346,1,300.5,0.3,90.15
CUST41359405,CUST54490370,1,300,0.3,90
CUST48468423,CUST77920458,1,300,0.3,90
CUST79906065,EXTERNAL626767,1,300,0.3,90
CUST84031398,CUST82059495,1,300,0.3,90
EXTERNAL284530,CUST50071501,1,300,0.3,90
EXTERNAL543817,CUST69797278,1,300,0.3,90
CUST59795263,CUST77258732,1,298.5,0.3,89.55
CUST15503361,CUST17997346,1,298,0.3,89.4
CUST48569306,CUST47110564,1,298,0.3,89.4
CUST30024402,CUST82059495,1,297,0.3,89.1
CUST85206247,CUST21069318,1,297,0.3,89.1
EXTERNAL262930,CUST50237501,1,297,0.3,89.1
EXTERNAL730724,CUST75429953,1,294,0.3,88.2
EXTERNAL804112,CUST48227096,1,294,0.3,88.2
CUST19619030,CUST15182071,1,293,0.3,87.9
EXTERNAL619348,CUST35875963,1,292.5,0.3,87.75
EXTERNAL216114,CUST47469087,1,292,0.3,87.6
EXTERNAL618512,CUST51794708,1,292,0.3,87.6
EXTERNAL998186,CUST13567965,1,292,0.3,87.6
CUST55962417,CUST81265791,1,290,0.3,87
CUST94111000,CUST47110564,1,290,0.3,87
EXTERNAL249893,CUST50071501,1,290,0.3,87
CUST59249881,CUST35850267,1,289,0.3,86.7
CUST87756122,EXTERNAL359693,1,289,0.3,86.7
CUST70156115,CUST87004445,1,288.5,0.3,86.55
CUST53042211,CUST17997346,1,288,0.3,86.4
EXTERNAL474848,CUST53103922,1,287.5,0.3,86.25
CUST32667166,CUST90227869,1,287,0.3,86.1
CUST33780968,CUST73937732,1,287,0.3,86.1
CUST16429548,CUST11025700,1,285,0.3,85.5
CUST84462233,CUST32283109,1,284,0.3,85.2
CUST86591848,CUST54570501,1,282,0.3,84.6
CUST91414059,CUST48935248,1,281,0.3,84.3
EXTERNAL230662,CUST99775407,1,281,0.3,84.3
EXTERNAL886161,CUST33707167,1,281,0.3,84.3
CUST74687432,CUST83823297,1,280.5,0.3,84.15
CUST25780441,CUST80923417,1,280,0.3,84
CUST26325675,CUST14969462,1,280,0.3,84
CUST47437733,CUST68105048,1,280,0.3,84
CUST79327422,CUST44777016,1,280,0.3,84
CUST80174234,CUST56565044,1,280,1,280
CUST94993571,CUST52898455,1,280,0.3,84
EXTERNAL596854,CUST53103922,1,280,0.3,84
CUST73707963,CUST14969462,1,279,0.6,167.4
CUST97044954,CUST83823297,1,277.5,0.3,83.25
CUST15871353,CUST53185470,1,277,0.3,83.1
CUST55572313,CUST15182071,1,276,0.3,82.8
CUST74515425,CUST11240383,1,276,0.3,82.8
EXTERNAL367705,CUST82059495,1,275.5,0.3,82.65
CUST38456159,CUST21302276,1,275,0.3,82.5
CUST51966548,CUST79739701,1,275,0.3,82.5
CUST91518886,CUST17796980,1,275,0.3,82.5
EXTERNAL963863,CUST68147585,1,275,0.3,82.5
EXTERNAL995220,CUST82059495,1,275,0.3,82.5
CUST19051665,CUST61709557,1,274,0.3,82.2
CUST69552167,EXTERNAL323214,1,274,0.3,82.2
EXTERNAL503307,CUST78554577,1,274,0.3,82.2
CUST18796882,CUST41985264,1,273.5,0.3,82.05
CUST51158654,CUST77188529,1,273,0.3,81.9
CUST75094018,EXTERNAL964124,1,272,0.3,81.6
CUST88666731,CUST55005800,1,272,0.3,81.6
EXTERNAL731144,CUST43421234,1,272,0.3,81.6
EXTERNAL155644,CUST44605894,1,271,0.3,81.3
CUST43477221,EXTERNAL646318,1,270.5,0.3,81.15
CUST19794998,CUST82059495,1,270,0.3,81
CUST40291463,CUST30914972,1,270,0.3,81
CUST53972922,CUST48935248,1,270,0.3,81
EXTERNAL136609,CUST53185470,1,270,0.3,81
EXTERNAL232800,CUST23501713,1,270,0.3,81
EXTERNAL492597,CUST17492750,1,270,0.3,81
EXTERNAL666192,CUST68555173,1,268.5,0.3,80.55
CUST34809317,EXTERNAL846771,1,268,0.3,80.4
CUST46392740,CUST17997346,1,268,0.3,80.4
CUST85769551,EXTERNAL429002,1,265,0.6,159
CUST98262263,EXTERNAL107859,1,264,0.3,79.2
EXTERNAL213207,CUST18903712,1,264,0.3,79.2
EXTERNAL388826,CUST79739701,1,264,0.3,79.2
EXTERNAL634410,CUST70236467,1,264,0.3,79.2
EXTERNAL801060,CUST44348689,1,264,0.3,79.2
CUST28146540,CUST62878936,1,262,0.3,78.6
CUST50429660,CUST25216525,1,262,0.3,78.6
CUST57297984,CUST38922213,1,262,0.3,78.6
EXTERNAL345167,CUST94687811,1,262,0.3,78.6
CUST92741397,CUST52984491,1,261.5,0.3,78.45
EXTERNAL236829,CUST43659183,1,261.5,0.3,78.45
CUST28295610,CUST21302276,1,261,0.3,78.3
CUST28552151,CUST68555173,1,261,0.3,78.3
CUST44605894,EXTERNAL783336,1,261,0.3,78.3
EXTERNAL858078,CUST87635633,1,261,0.3,78.3
EXTERNAL583283,CUST26141961,1,260.5,0.3,78.15
CUST81825825,CUST81654004,1,260,0.3,78
EXTERNAL619265,CUST62878936,1,260,0.3,78
EXTERNAL771191,CUST68297791,1,260,0.3,78
EXTERNAL915673,CUST47469087,1,260,0.3,78
EXTERNAL968972,CUST68555173,1,259.5,0.3,77.85
CUST98262263,CUST82059495,1,259,0.3,77.7
EXTERNAL492597,CUST19791581,1,258.5,0.3,77.55
CUST47437733,CUST75611127,1,258,0.3,77.4
CUST94129711,CUST87731042,1,258,0.3,77.4
CUST10962321,EXTERNAL733654,1,257,0.3,77.1
CUST15791808,CUST99775407,1,257,0.3,77.1
CUST18077471,CUST82211624,1,257,0.3,77.1
CUST19632843,CUST11240383,1,257,0.3,77.1
CUST33059790,CUST21069318,1,256,1,256
CUST56725989,CUST51794708,1,256,0.3,76.8
CUST78483540,CUST68297791,1,256,0.3,76.8
EXTERNAL219139,CUST38966266,1,256,0.3,76.8
EXTERNAL869064,CUST89273283,1,256,0.3,76.8
EXTERNAL362931,CUST52984491,1,255,0.3,76.5
CUST29102812,CUST60309652,1,254,0.3,76.2
CUST88168984,CUST15182071,1,254,0.3,76.2
EXTERNAL609278,CUST14421422,1,254,0.3,76.2
CUST53480841,CUST82059495,1,253.5,0.3,76.05
CUST45229351,CUST51794708,1,253,0.3,75.9
CUST16186062,CUST79739701,1,252,0.3,75.6
CUST26216871,CUST68149146,1,252,0.3,75.6
CUST86117064,CUST71686100,1,252,0.3,75.6
EXTERNAL457385,CUST92988912,1,252,0.3,75.6
CUST56773386,CUST90346975,1,251,0.3,75.3
EXTERNAL291990,CUST12586309,1,251,0.3,75.3
EXTERNAL549655,CUST11240383,1,251,0.3,75.3
CUST40825860,CUST83823297,1,250.5,0.3,75.15
EXTERNAL594010,CUST12586309,1,250.5,0.3,75.15
EXTERNAL262902,CUST29510428,1,250,0.3,75
CUST84988277,CUST30904591,1,249.5,0.3,74.85
CUST93645517,CUST68555173,1,249,0.3,74.7
CUST99226647,CUST17997346,1,249,0.3,74.7
CUST61346417,CUST77650473,1,248.5,0.6,149.1
CUST58535989,CUST68297791,1,248,0.3,74.4
CUST10397352,EXTERNAL733654,1,246,0.3,73.8
EXTERNAL209546,CUST11025700,1,246,0.3,73.8
EXTERNAL923429,CUST87635633,1,246,0.3,73.8
CUST59203175,CUST19764961,1,245.5,0.3,73.65
CUST19714705,EXTERNAL239377,1,245,0.3,73.5
CUST39070172,CUST96672931,1,245,0.3,73.5
CUST39488147,EXTERNAL907939,1,245,0.3,73.5
CUST11802120,CUST16194005,1,244.5,0.3,73.35
EXTERNAL219312,CUST34756871,1,243,0.3,72.9
CUST73457399,CUST68555173,1,241.5,0.3,72.45
CUST85601056,CUST19045186,1,241,0.3,72.3
CUST86447158,CUST77188529,1,241,0.3,72.3
EXTERNAL130956,CUST29599066,1,241,0.3,72.3
EXTERNAL669004,CUST38998449,1,241,0.3,72.3
EXTERNAL285150,CUST80429850,1,240.5,0.3,72.15
CUST19345268,CUST25216525,1,240,0.3,72
CUST54224236,EXTERNAL487415,1,240,0.3,72
CUST69698590,CUST98184225,1,240,0.3,72
CUST73075968,CUST98262263,1,240,0.3,72
EXTERNAL171367,CUST68105048,1,240,0.3,72
CUST44823861,CUST18826840,1,239.5,0.3,71.85
CUST94929836,CUST21142837,1,238.5,0.3,71.55
CUST96421627,CUST68297791,1,238,0.3,71.4
CUST95800599,EXTERNAL515619,1,237.5,0.3,71.25
CUST14520049,CUST51794708,1,236,0.3,70.8
CUST29440329,CUST63505111,1,234,0.3,70.2
CUST92741397,CUST87779877,1,234,0.3,70.2
EXTERNAL982420,CUST72239801,1,232.5,0.3,69.75
CUST39070172,CUST41672493,1,232,0.3,69.6
CUST44727326,CUST71686100,1,232,0.3,69.6
CUST47566550,CUST50071501,1,232,0.3,69.6
CUST73030156,CUST99654164,1,232,0.3,69.6
CUST22205859,CUST24539383,1,231,0.3,69.3
CUST82059495,CUST73800248,1,230.5,0.3,69.15
CUST10944299,EXTERNAL728359,1,230,0.3,69
CUST73707963,CUST79739701,1,230,0.6,138
CUST82350298,EXTERNAL103114,1,230,0.3,69
EXTERNAL264029,CUST17997346,1,230,0.3,69
EXTERNAL470327,CUST30749905,1,230,0.3,69
EXTERNAL609339,CUST39648535,1,230,0.3,69
EXTERNAL725720,CUST48935248,1,229,0.3,68.7
CUST23052185,CUST41274277,1,228.5,0.3,68.55
CUST12604513,CUST11240383,1,228,0.3,68.4
CUST53754313,CUST17492750,1,228,0.3,68.4
CUST74904711,CUST89255843,1,228,0.3,68.4
CUST58178784,CUST48935248,1,226.5,0.3,67.95
CUST12852950,CUST56565044,1,225,0.3,67.5
CUST26756515,CUST11546110,1,225,0.3,67.5
CUST38534426,EXTERNAL201857,1,225,0.3,67.5
CUST63835634,CUST78554577,1,225,0.3,67.5
CUST33943173,CUST84769011,1,224.5,0.3,67.35
CUST94694482,CUST11240383,1,224,0.3,67.2
EXTERNAL299111,CUST11240383,1,224,0.3,67.2
EXTERNAL339925,CUST57853649,1,224,0.3,67.2
EXTERNAL764283,CUST54938421,1,224,0.3,67.2
EXTERNAL932624,CUST69081517,1,224,0.3,67.2
EXTERNAL383594,CUST39070172,1,223,0.3,66.9
CUST61651362,CUST12586309,1,222.5,0.3,66.75
CUST41765793,CUST89255843,1,222,0.3,66.6
CUST52563437,CUST28984415,1,222,0.3,66.6
CUST50673332,CUST88718854,1,221,0.3,66.3
CUST90942880,CUST11240383,1,221,0.3,66.3
EXTERNAL746206,CUST16387074,1,221,0.3,66.3
CUST72426146,CUST50237501,1,220.5,0.3,66.15
EXTERNAL608825,CUST36183285,1,220,0.3,66
EXTERNAL174013,CUST82059495,1,219.5,0.3,65.85
CUST68179710,CUST85769551,1,219,0.6,131.4
CUST90501518,CUST69837875,1,219,0.3,65.7
EXTERNAL628069,CUST83970800,1,218,0.3,65.4
EXTERNAL648437,CUST17997346,1,218,0.3,65.4
EXTERNAL734841,CUST17997346,1,218,0.3,65.4
EXTERNAL790106,CUST60452458,1,218,0.3,65.4
CUST16696923,CUST28125890,1,216,0.3,64.8
CUST45674350,CUST18903712,1,216,1,216
EXTERNAL646721,CUST77650473,1,216,0.6,129.6
CUST28637064,CUST53185470,1,215,0.3,64.5
CUST38761687,CUST41274277,1,215,0.3,64.5
CUST51688525,CUST76981370,1,215,0.3,64.5
CUST96481963,CUST50071501,1,215,0.3,64.5
EXTERNAL140431,CUST23501713,1,214,0.3,64.2
CUST33444777,CUST17997346,1,213,0.3,63.9
CUST93954473,EXTERNAL419172,1,212.5,0.3,63.75
CUST69285872,CUST73800248,1,211,0.3,63.3
EXTERNAL968651,CUST68555173,1,211,0.3,63.3
EXTERNAL323214,CUST48935248,1,210.5,0.3,63.15
CUST13457559,CUST79801194,1,210,0.3,63
CUST17817159,CUST19791581,1,210,0.3,63
CUST75505379,CUST68555173,1,210,0.3,63
CUST77650473,EXTERNAL626767,1,210,0.6,126
EXTERNAL474029,CUST67775829,1,210,0.3,63
EXTERNAL512775,CUST19764961,1,210,0.3,63
EXTERNAL646676,CUST26141961,1,210,0.3,63
EXTERNAL997753,CUST38711842,1,210,0.3,63
CUST15503361,CUST21142837,1,208.5,0.3,62.55
CUST88866950,CUST11240383,1,208,0.3,62.4
CUST53505531,EXTERNAL178145,1,207,0.3,62.1
EXTERNAL169277,CUST28074411,1,207,0.3,62.1
EXTERNAL555394,CUST94687811,1,207,0.3,62.1
EXTERNAL686580,CUST48233698,1,206,0.3,61.8
CUST39256064,CUST21142837,1,205,0.3,61.5
CUST55731575,CUST99163899,1,205,0.3,61.5
CUST78875111,CUST87727321,1,205,0.3,61.5
EXTERNAL905178,CUST51555596,1,205,0.3,61.5
EXTERNAL897633,CUST85769551,1,204,0.6,122.4
EXTERNAL948316,CUST61709557,1,204,0.3,61.2
CUST26687060,CUST48233698,1,203.5,0.3,61.05
CUST11584891,CUST48935248,1,202,0.3,60.6
CUST38131074,CUST48233698,1,202,0.3,60.6
CUST50011630,CUST68555173,1,202,0.3,60.6
CUST62878936,EXTERNAL552167,1,202,0.3,60.6
CUST63982571,EXTERNAL897509,1,201,0.3,60.3
CUST82817460,CUST83124299,1,201,0.3,60.3
EXTERNAL246343,CUST44777016,1,201,0.3,60.3
EXTERNAL884173,CUST18385502,1,201,0.3,60.3
CUST18447977,CUST68105048,1,200,0.3,60
CUST63505111,CUST74710771,1,200,0.3,60
CUST89137381,CUST67812121,1,200,0.3,60
CUST94650007,CUST78554577,1,200,0.3,60
CUST99587813,CUST34502455,1,200,0.3,60
EXTERNAL362847,CUST31290969,1,200,0.3,60
EXTERNAL544846,CUST47469087,1,200,0.3,60
EXTERNAL578647,CUST73457399,1,200,0.3,60
EXTERNAL737121,CUST82211624,1,200,0.3,60
EXTERNAL865638,CUST75072593,1,200,0.3,60
EXTERNAL886198,CUST47035199,1,200,0.3,60
CUST90094313,EXTERNAL626767,1,198,0.3,59.4
CUST35864627,CUST83124299,1,196.5,0.3,58.95
EXTERNAL553768,CUST48233698,1,196.5,0.3,58.95
CUST74202926,CUST60452458,1,196,0.3,58.8
CUST30459916,EXTERNAL251130,1,195,0.3,58.5
EXTERNAL708029,CUST34502455,1,195,0.3,58.5
CUST19888259,CUST38566003,1,194.5,0.3,58.35
EXTERNAL978276,CUST63505111,1,194.5,0.3,58.35
CUST34500315,CUST94577407,1,194,0.3,58.2
CUST59788196,CUST11025700,1,194,0.3,58.2
CUST59790318,CUST39216311,1,194,0.3,58.2
CUST75812623,EXTERNAL823888,1,194,0.3,58.2
EXTERNAL617477,CUST60452458,1,194,0.3,58.2
CUST36161145,CUST20442883,1,193,0.3,57.9
CUST57329567,CUST30749905,1,193,0.3,57.9
CUST65549165,CUST28453984,1,193,0.3,57.9
EXTERNAL176917,CUST25100749,1,192.5,0.3,57.75
CUST48617186,CUST11240383,1,192,0.3,57.6
CUST68311240,CUST99559288,1,192,0.3,57.6
EXTERNAL339333,CUST50237501,1,192,0.3,57.6
EXTERNAL972138,CUST83823297,1,192,0.3,57.6
CUST11240383,CUST11546110,1,191,0.3,57.3
CUST24476314,CUST19764961,1,190,0.3,57
CUST69607830,CUST90480699,1,190,0.3,57
CUST86300753,CUST11240383,1,190,0.3,57
EXTERNAL230434,CUST12344389,1,190,0.3,57
EXTERNAL732848,CUST48233698,1,190,0.3,57
CUST66884281,EXTERNAL483111,1,189.5,0.3,56.85
CUST14421422,CUST30749905,1,189,0.3,56.7
EXTERNAL459022,CUST92888820,1,189,0.3,56.7
CUST21018297,EXTERNAL637523,1,188.5,0.3,56.55
CUST69626061,EXTERNAL846771,1,188,0.3,56.4
EXTERNAL897065,CUST88436666,1,188,0.3,56.4
CUST61654760,CUST11240383,1,187,0.3,56.1
EXTERNAL198042,CUST87731042,1,187,0.3,56.1
EXTERNAL772645,CUST18432152,1,187,0.3,56.1
EXTERNAL567395,CUST55005800,1,186.5,0.3,55.95
EXTERNAL799928,CUST19764961,1,186.5,0.3,55.95
CUST17219264,EXTERNAL846771,1,186,0.3,55.8
CUST91832922,CUST78293033,1,185.5,0.3,55.65
EXTERNAL824521,CUST35850267,1,185,0.3,55.5
CUST10601184,CUST48233698,1,184.5,0.3,55.35
CUST32098888,CUST49112623,1,184,0.3,55.2
CUST55231543,CUST50338284,2,184,0.3,55.2
CUST59261028,CUST39648535,1,184,0.3,55.2
CUST71647116,CUST37136321,1,184,0.3,55.2
EXTERNAL382125,CUST78381392,1,183.5,0.3,55.05
CUST64719854,CUST51794708,1,182,0.3,54.6
CUST85945953,EXTERNAL235410,1,181.5,0.3,54.45
EXTERNAL615078,CUST30749905,1,181.5,0.3,54.45
EXTERNAL344454,CUST89255843,1,180,0.3,54
EXTERNAL582501,CUST83124299,1,180,0.3,54
EXTERNAL642293,CUST30914972,1,180,0.3,54
EXTERNAL719228,CUST36183285,1,180,0.3,54
EXTERNAL500087,CUST34502455,1,179,0.3,53.7
EXTERNAL505240,CUST23501713,1,179,0.3,53.7
EXTERNAL562307,CUST72239801,1,178.5,0.3,53.55
CUST88742195,CUST48935248,1,178,0.3,53.4
EXTERNAL291717,CUST47761322,1,178,0.3,53.4
EXTERNAL386884,CUST51555596,1,178,0.3,53.4
EXTERNAL965952,CUST25100749,1,178,0.3,53.4
CUST25751086,CUST61292060,1,177,0.3,53.1
EXTERNAL218092,CUST23501713,1,177,0.3,53.1
CUST13316799,EXTERNAL515953,1,176.5,0.3,52.95
EXTERNAL232046,CUST30749905,1,176.5,0.3,52.95
EXTERNAL689194,CUST75611127,1,176,0.3,52.8
EXTERNAL821888,CUST44777016,1,176,0.3,52.8
EXTERNAL840872,CUST61709557,1,176,0.3,52.8
CUST68944108,EXTERNAL303366,1,175.5,0.3,52.65
EXTERNAL162913,CUST39216311,1,174,0.3,52.2
EXTERNAL290834,CUST70977942,1,174,1,174
EXTERNAL835924,CUST43421234,1,174,0.3,52.2
EXTERNAL210136,CUST34502455,1,173.5,0.3,52.05
CUST51251495,EXTERNAL439731,1,173,0.3,51.9
CUST87306992,CUST60309652,1,172.5,0.3,51.75
EXTERNAL106510,CUST30749905,1,172,0.3,51.6
EXTERNAL382265,CUST51794708,1,172,0.3,51.6
CUST73707963,EXTERNAL728359,1,171.5,0.6,102.9
CUST73201681,CUST30749905,1,171,0.3,51.3
EXTERNAL487979,CUST25100749,1,171,0.3,51.3
CUST22710475,EXTERNAL656875,1,170,0.3,51
CUST64385047,CUST44777016,1,170,0.3,51
EXTERNAL179117,CUST87731042,1,170,0.3,51
EXTERNAL254407,CUST77188529,1,170,0.3,51
EXTERNAL451984,CUST86587232,1,170,0.3,51
CUST68321842,EXTERNAL626767,1,168.5,0.3,50.55
CUST74168240,CUST29599066,1,168,0.3,50.4
CUST59294374,EXTERNAL717505,1,167.5,0.3,50.25
EXTERNAL380660,CUST81654004,1,167.5,0.3,50.25
CUST19791581,CUST17492750,1,167,0.3,50.1
CUST40728738,CUST11240383,1,167,0.3,50.1
EXTERNAL576971,CUST88355131,1,167,0.3,50.1
EXTERNAL599409,CUST42806651,1,166.5,0.3,49.95
CUST50298609,EXTERNAL688930,1,166,0.3,49.8
CUST16834009,CUST82367455,1,165,0.3,49.5
CUST23763584,CUST83970800,1,165,0.3,49.5
